,Year,Month,Monthly hours worked in all jobs (000),Monthly hours worked in all jobs Males(000),Monthly hours worked in all jobs Females(000),Monthly hours worked in all jobs (employed full-time) (000),Monthly hours worked in all jobs (employed full-time) Males(000),Monthly hours worked in all jobs (employed full-time) Females(000),Monthly hours worked in all jobs (employed part-time) (000),Monthly hours worked in all jobs (employed part-time) Males(000),Monthly hours worked in all jobs (employed part-time) Females(000),Monthly hours worked in all jobs New South Wales(000),Monthly hours worked in all jobs Victoria(000),Monthly hours worked in all jobs Queensland(000),Monthly hours worked in all jobs South Australia(000),Monthly hours worked in all jobs Western Australia(000),Monthly hours worked in all jobs Tasmania(000),Monthly hours worked in all jobs Northern Territory(000),Monthly hours worked in all jobs Australian Capital Territory(000),Monthly worked hour growth (000),Monthly worked hour growth Males (000),Monthly worked hour growth Females (000),Monthly full-time worked hour growth (000),Monthly part-time worked hour growth (000),Monthly hours worked per thousand people New South Wales(000),Monthly hours worked per thousand people Victoria(000),Monthly hours worked per thousand people Queensland(000),Monthly hours worked per thousand people South Australia(000),Monthly hours worked per thousand people Western Australia(000),Monthly hours worked per thousand people Tasmania(000),Monthly hours worked per thousand people Northern Territory(000),Monthly hours worked per thousand people Australian Capital Territory(000)
1993-05-01,1993,5,1129256.589705,737656.321043,391600.268662,1015092.88303,710337.98649,304754.89654,114163.706675,27318.334553,86845.372122,378633.33688,282039.58504,203456.877,92442.736071,112816.22117,26799.407329,11052.057709,22016.494279,-2371.6586280001793,591.0297319999663,-2962.688359999971,-3388.9460199999157,1017.2873919999984,46.64120927322001,42.54054888309024,39.77262770012707,52.62894168573869,42.886117680377104,50.04557857889823,45.00023497149837,51.42839121466946
1993-06-01,1993,6,1130813.731643,737160.005153,393653.72649,1015994.60245,709735.71347,306258.88898,114819.129193,27424.291683,87394.83751,380251.74626,282486.1318,202202.85976,92516.624196,113629.83538,26966.793343,11238.930042,21520.930664,1557.141937999986,-496.31588999996893,2053.457827999955,901.7194199999794,655.4225180000067,46.84056987681695,42.60790235146835,39.527487002248066,52.67100722801025,43.1954061354824,50.358157503267975,45.761115806188926,50.27080276570894
1993-07-01,1993,7,1127575.229475,736472.612642,391102.616833,1014028.16307,708409.63109,305618.53198,113547.066405,28062.981552,85484.084853,374242.29528,281844.38472,205831.07436,92181.971213,113396.77027,27021.264965,11391.287134,21666.19513,-3238.5021679999772,-687.3925110000418,-2551.1096569999936,-1966.4393799999962,-1272.0627879999956,46.10030737620104,42.5111064601276,40.23674603851041,52.48048460745801,43.106808435337946,50.45987855275443,46.38146227198697,50.61012644241999
1993-08-01,1993,8,1135703.966987,740499.650661,395204.316326,1019633.11391,712595.78173,307037.33218,116070.853077,27903.868931,88166.984146,380622.72412,283893.83216,204832.63419,92633.538489,113404.56717,26891.799259,11479.974967,21944.927076,8128.737512000138,4027.038019000087,4101.699492999993,5604.950839999947,2523.786672000002,46.8862680610988,42.820228383535195,40.041566648421465,52.73756816908625,43.10977235991789,50.21811252847806,46.742569083876226,51.26121718290119
1993-09-01,1993,9,1133500.895251,736900.970492,396599.924759,1015380.96671,707768.68233,307612.28438,118119.928541,29132.288162,88987.640379,380897.93049,284322.76641,201701.32583,91990.918404,114064.81672,27215.338701,11477.804035,21830.011178,-2203.0717360000126,-3598.6801690000575,1395.608433000045,-4252.147200000007,2049.075463999994,46.92016882113821,42.88492532466553,39.4294449868048,52.37171557301451,43.36076055652703,50.8222944929972,46.733729784201955,50.99278481195982
1993-10-01,1993,10,1138723.959403,742027.28864,396696.670763,1023642.64819,713636.50115,310006.14704,115081.311213,28390.78749,86690.523723,384874.90052,283646.80665,205270.87873,90048.123437,113900.55853,27193.423514,11694.9113,22094.320088,5223.064152000006,5126.318148000049,96.74600399995688,8261.681480000028,-3038.6173280000075,47.4100641192412,42.7829690719317,40.12723658097938,51.26565524452035,43.29831921614841,50.78136977404295,47.617717019543974,51.61018474188273
1993-11-01,1993,11,1156456.188482,751376.855845,405079.332637,1038161.653,722379.59904,315782.05396,118294.535482,28997.256805,89297.278677,393499.96598,288681.63064,207486.43626,93189.589875,114625.53462,26504.186372,11512.497628,20956.326032,17732.229078999953,9349.56720499997,8382.661874000041,14519.004810000071,3213.224269000013,48.47252598915989,43.54238082625681,40.56034332127847,53.05413599487618,43.57391265110621,49.494278939309055,46.874990342019544,48.95194120999766
1993-12-01,1993,12,1156893.760171,755218.400755,401675.359416,1038899.72263,726677.87412,312221.84851,117994.037541,28540.526635,89453.510906,387258.83885,288998.58368,208848.2099,93351.954175,116563.95149,28135.7839,11721.782098,22014.715922,437.57168899988756,3841.5449099999387,-3403.973220999993,738.0696299999254,-300.4979410000087,47.703724913771865,43.59018743570793,40.826548704916426,53.14657226017649,44.310785178286324,52.54114640522876,47.72712580618892,51.42423714552674
1994-01-01,1994,1,1158110.814752,754186.179325,403924.635427,1037534.78091,724813.92703,312720.85388,120576.033842,29372.252295,91203.781547,382965.51141,293690.08952,211299.39124,93884.929471,117397.43123,27198.740419,10725.635602,20949.096565,1217.054581000004,-1032.2214299999177,2249.27601099998,-1364.9417200000025,2581.9963010000065,47.174859745011084,44.297815882592495,41.30571620369465,53.45000254540279,44.62762534402798,50.791298634920636,43.67115473127036,48.93505387759869
1994-02-01,1994,2,1154552.2563,750848.851952,403703.404348,1035259.55126,721467.77314,313791.77812,119292.70504,29381.078812,89911.626228,388742.53042,285543.63375,207991.87698,93308.571282,117836.62636,28021.170296,11328.329336,21779.67422,-3558.55845199991,-3337.3273729999783,-221.23107899999013,-2275.229649999994,-1283.3288020000036,47.88649056664203,43.06907098900436,40.659149052878504,53.12187377284373,44.79458160115563,52.32711539869281,46.125119446254075,50.875202569493105
1994-03-01,1994,3,1157912.196119,751327.661601,406584.534518,1037699.36769,722025.92978,315673.43791,120212.828429,29301.731821,90911.096608,389299.34301,288578.32925,207609.54449,92403.489426,118544.33712,28058.749076,11404.117873,22014.240384,3359.939818999963,478.80964899994433,2881.1301699999603,2439.816430000006,920.1233890000003,47.95508043976349,43.5267996877781,40.58440904896882,52.606598022203244,45.06361176917814,52.397290524743234,46.433704694625405,51.423126334968465
1994-04-01,1994,4,1162134.524969,757951.844392,404182.680577,1039318.97625,728237.14459,311081.83166,122815.548719,29714.699802,93100.848917,386729.6263,289842.09062,210017.04022,95747.038331,119485.2545,26859.028511,11455.959604,21998.490297,4222.328849999933,6624.182790999999,-2401.8539409999503,1619.6085599999642,2602.7202899999975,47.63853489775807,43.717415137483215,41.05503669631512,54.51012714545972,45.42129343115639,50.156915986928105,46.64478666123779,51.38633566222845
1994-05-01,1994,5,1174736.359834,765768.015544,408968.34429,1052023.30094,736103.93691,315919.36403,122713.058894,29664.078634,93048.98026,395853.38893,292174.71489,214436.19722,93287.981213,116884.6372,27789.261335,12019.180081,22290.923484,12601.834865000099,7816.171151999966,4785.663712999958,12704.324690000038,-102.48982499999693,48.76242780610988,44.06924914252101,41.91891256377676,53.11015155878167,44.43269109708812,51.894045443510734,48.938029645765475,52.06943117028731
1994-06-01,1994,6,1172716.748814,763944.782582,408771.966232,1051859.92519,734382.15919,317477.766,120856.823624,29562.623392,91294.200232,391912.70802,292203.34177,216609.85562,92775.0843,117104.83323,27609.568654,12201.183698,22300.105712,-2019.611019999953,-1823.232961999951,-196.37805800000206,-163.3757499998901,-1856.2352700000047,48.27700271249076,44.07356698743571,42.34382868145831,52.81815217762596,44.51639672698244,51.55848488141923,49.679086718241045,52.09087996262555
1994-07-01,1994,7,1182256.53497,769837.590747,412418.944223,1056903.17774,738364.0961,318539.08164,125353.35723,31473.494647,93879.862583,394683.91488,296680.91602,214765.57929,94833.437955,119009.62698,27724.520623,12256.684843,22301.848518,9539.786155999871,5892.808164999937,3646.9779910000507,5043.252549999859,4496.533605999997,48.61836842572062,44.74892773948325,41.9833015912423,53.9900016823228,45.240487713829545,51.77314775536882,49.905068578990225,52.09495098808689
1994-08-01,1994,8,1188939.169076,776665.544545,412273.624531,1064252.52632,745569.79416,318682.73216,124686.642756,31095.750385,93590.892371,398960.95718,297253.08195,218925.74794,93604.052129,118499.29731,27517.035744,12068.934809,22110.034659,6682.634106000187,6827.953798000002,-145.31969200004824,7349.348579999991,-666.7144739999931,49.14522754126632,44.83522857810827,42.79654929918874,53.29009514887561,45.04649027218125,51.385687663865546,49.14061404315961,51.64689245269797
1994-09-01,1994,9,1189641.375036,774227.660759,415413.714277,1065229.68646,744646.68362,320583.00284,124411.688576,29580.977139,94830.711437,398326.72591,298260.78382,218321.51574,93716.14384,119405.22569,27312.140837,12373.361467,21925.615965,702.2059599999338,-2437.883785999962,3140.0897460000124,977.1601400000509,-274.95418000000063,49.067100999014535,44.98722210289748,42.67843138305151,53.35391052661543,45.39087116627386,51.00306412138188,50.38013626628665,51.21610830413455
1994-10-01,1994,10,1188282.854872,776337.934354,411944.920518,1061757.43343,743655.78137,318101.65206,126525.421442,32682.152984,93843.268458,397861.67164,297160.20005,218876.45013,93808.865233,118058.40609,27880.533552,12604.910294,22031.761857,-1358.5201640001033,2110.273595000035,-3468.7937589999638,-3472.2530300000217,2113.7328660000057,49.00981419561469,44.82121903045295,42.786912350698856,53.40669811158554,44.8788892610051,52.06448842577031,51.322924649837134,51.4640547932726
1994-11-01,1994,11,1190947.982848,773822.985179,417124.997669,1064886.30257,741937.94109,322948.36148,126061.680278,31885.044089,94176.636189,400565.13129,295457.3682,219368.52998,91803.397949,120452.07135,28247.889903,12786.696825,22266.824211,2665.127976000076,-2514.9491750000743,5180.077150999976,3128.8691400000826,-463.7411640000064,49.34283460088692,44.56437777342042,42.88310624181409,52.26495755707373,45.78882055424618,52.75049468347339,52.063097821661245,52.0131376103714
1994-12-01,1994,12,1195704.000093,778244.70005,417459.300043,1066253.89084,745645.62148,320608.26936,129450.109253,32599.07857,96851.030683,403666.52807,296318.29277,219453.60839,91384.885307,121527.06314,27953.705276,13096.205745,22303.660416,4756.0172449999955,4421.714871000033,334.3023740000208,1367.5882699999493,3388.4289750000025,49.7248741155457,44.69423260833497,42.89973773629166,52.026692460575006,46.197469451836085,52.201130300653595,53.32331329397394,52.09918340574632
1995-01-01,1995,1,1199391.792976,780594.595963,418797.197013,1070977.34707,748300.16788,322677.17919,128414.445906,32294.428083,96120.017823,405683.76739,296661.36448,220011.1288,92957.533983,120074.77838,29073.18289,13245.157452,21684.816674,3687.7928830001038,2349.8959129999857,1337.8969700000016,4723.456229999894,-1035.6633470000088,49.97336380758807,44.745978744777446,43.00872423028052,52.922023332194705,45.64539587166426,54.29165805788982,53.92979418566775,50.65362455968232
1995-02-01,1995,2,1204422.522489,785250.667851,419171.854638,1075186.78915,752807.50954,322379.27961,129235.733339,32443.158311,96792.575028,405516.239,298936.22976,220140.77679,94682.960639,122061.77191,27799.853361,13179.126524,22105.661857,5030.729512999998,4656.071888000006,374.65762499999255,4209.442080000183,821.287433000005,49.95272714954422,45.08910085521652,43.03406837845763,53.904332843153995,46.40073439899643,51.9138251372549,53.660938615635175,51.63667801214669
1995-03-01,1995,3,1206165.728275,784369.939886,421795.788389,1075315.10696,752051.8625,323263.24446,130850.621315,32318.077386,98532.543929,401999.245,302670.12101,222968.12846,92987.559704,122269.95839,28353.818596,12731.712944,22185.246305,1743.205785999773,-880.7279649999691,2623.933750999975,128.31780999992043,1614.8879759999982,49.5194931017492,45.652290533793874,43.58677127553514,52.93911739481924,46.47987470158899,52.94830736881419,51.83922208469056,51.822579549170754
1995-04-01,1995,4,1228374.588283,796001.542285,432373.045998,1095665.19881,762276.32434,333388.87447,132709.389473,33725.217945,98984.171528,415709.72001,302766.68391,227417.20346,92357.810989,125813.57869,28445.970396,13284.828509,22578.740418,22208.860008000163,11631.602398999967,10577.257609000022,20350.091849999968,1858.7681579999917,51.20839123059867,45.66685529344335,44.45649564265467,52.58059264958725,47.82695152816848,53.120392896358545,54.091321290716614,52.74174355991591
1995-05-01,1995,5,1218684.49908,786646.358423,432038.140657,1087183.3605,754178.91555,333004.44495,131501.13858,32467.442873,99033.695707,409706.09392,303573.3254,224568.36899,93532.392302,123676.67544,28358.231083,12815.843946,22453.626044,-9690.089203000069,-9355.183862000005,-334.90534100000514,-8481.838310000021,-1208.2508929999894,50.46884625769894,45.788522511651756,43.89959319519108,53.2492982077996,47.014626108112225,52.95654730718954,52.181775024429975,52.449488540060734
1995-06-01,1995,6,1223271.894383,788434.440337,434837.454046,1092787.22693,755733.83443,337053.3925,130484.667453,32700.605907,97784.061546,413726.33154,303747.11461,225958.47428,92978.570238,123827.7458,28009.379122,12495.864207,22528.373331,4587.3953029999975,1788.0819139999803,2799.313389000017,5603.866429999936,-1016.4711269999971,50.9640713895048,45.81473545754838,44.171336971948,52.93399956618275,47.07205420816544,52.305096399626514,50.8789259242671,52.62409093903293
1995-07-01,1995,7,1224658.292715,792223.457469,432434.835246,1092517.23315,759924.94072,332592.29243,132141.059565,32298.516749,99842.542816,416158.27017,304305.1875,224886.0858,92402.085359,123315.74836,28615.998697,12569.448528,22405.432807,1386.3983320000116,3789.0171320000663,-2402.6188000000548,-269.9937799999025,1656.3921120000014,51.26364500739098,45.89891061705305,43.96170184732675,52.60579866723598,46.877422778073445,53.437906063492065,51.178536351791536,52.336913821537024
1995-08-01,1995,8,1222789.526596,790254.197886,432535.32871,1090901.86226,757417.38608,333484.47618,131887.664336,32836.811806,99050.85253,414958.10366,303269.37768,222228.93156,94138.498779,124379.48741,28515.479648,12556.540705,22743.144653,-1868.7661190000363,-1969.2595829999773,100.49346399999922,-1615.3708899999037,-253.39522900001612,51.11580483616655,45.742677518514604,43.442269877822305,53.59436309649872,47.281794043184064,53.25019542110177,51.12598006921824,53.12577587713151
1995-09-01,1995,9,1227208.618461,792223.944951,434984.67351,1094410.44032,759830.22767,334580.21265,132798.178141,32393.717281,100404.46086,417869.38316,303520.91256,224858.54865,94172.597351,124623.28165,27126.052556,12322.708991,22715.119256,4419.091865000082,1969.7470650000032,2449.3448000000208,3508.5780599999707,910.5138050000241,51.474425124414886,45.78061698668156,43.95631876649399,53.613775890122405,47.37447032996275,50.6555603286648,50.17389654315961,53.06031127306704
1995-10-01,1995,10,1228542.535661,791598.087141,436944.44852,1096029.25345,759722.22677,336307.02668,132513.282211,31875.860371,100637.42184,416552.96606,304641.45525,221816.18036,94644.75676,128128.54508,28036.60938,12249.040174,22472.976648,1333.9172000000253,-625.8578100000741,1959.775009999983,1618.8131299999077,-284.89592999999877,51.31226485094851,45.94963049970588,43.361583493304664,53.88258284087674,48.70696612179731,52.35594655462185,49.87394207654723,52.4946896706377
1995-11-01,1995,11,1232124.276437,793913.263247,438211.01319,1097945.98092,760672.43445,337273.54647,134178.295517,33240.828797,100937.46672,418751.77823,306610.91769,224569.20858,94316.826473,124234.69247,28170.392291,12840.230592,22630.34324,3581.740775999846,2315.1761060000863,1266.5646700000507,1916.7274700000416,1665.013305999979,51.583121240453316,46.24668813858429,43.89975732186492,53.695887545118126,47.226751490154335,52.60577458636788,52.281069185667754,52.86228273767811
1995-12-01,1995,12,1228875.097741,791099.080801,437776.01694,1095805.5901,759476.04381,336329.54629,133069.507641,31623.036991,101446.47065,412946.46846,308288.54189,225620.87724,94695.455763,123757.05452,28100.662819,12722.686524,22743.478706,-3249.178696000017,-2814.18244600005,-434.9962500000256,-2140.390820000088,-1108.7878759999876,50.8680054767184,46.49972727944615,44.10534204672075,53.911446491887276,47.045181525127354,52.47556081979459,51.80246956026059,53.1265561924784
1996-01-01,1996,1,1239779.408827,800258.080447,439521.32838,1106614.04199,768749.72316,337864.31883,133165.366837,31508.357287,101657.00955,416747.3272,313563.35575,226127.09376,93568.237505,124548.28284,28656.332034,13827.105957,22741.679504,10904.311086000176,9158.999645999982,1745.3114400000195,10808.451890000142,95.85919600000489,51.33620684897758,47.29533714686496,44.20429943505034,53.26970538286365,47.34596017638562,53.51322508683473,56.29929135586319,53.12235343144125
1996-02-01,1996,2,1233970.615122,795659.082162,438311.53296,1098604.10743,762467.10841,336136.99902,135366.507692,33191.973752,102174.53394,416312.48142,307040.19318,228081.39805,93314.756323,124957.85295,28412.447072,12778.100968,23073.361014,-5808.793705000076,-4598.99828499998,-1209.7954200000386,-8009.934559999965,2201.140855000005,51.2826412195122,46.311436549570885,44.586335265369954,53.125395003131224,47.501654736562,53.05779098412698,52.0280984039088,53.89712920812894
1996-03-01,1996,3,1234313.018352,795568.869722,438744.14863,1100352.18848,762522.74341,337829.44507,133960.829872,33046.126312,100914.70356,415857.46219,307724.82079,227698.22653,93432.788995,125313.75146,28408.280817,13236.956757,22640.808374,342.40323000005446,-90.21244000003207,432.61567000002833,1748.0810499999207,-1405.6778200000117,51.22659056294654,46.41470019004812,44.51143124425765,53.19259265300313,47.63694649889759,53.0500108627451,53.896403733713356,52.88672827376781
